article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Since Trump’s second term began a year ago, he and his administration have investigated, sued or brought charges against an array of perceived enemies, including media companies like CBS, the New York Times, the Wall Street Journal.		training	CNN_2440
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	He threatened Apple with massive tariffs last year over a perceived slight from CEO Tim Cook, and Trump said he would block Exxon from entering Venezuela because Trump didn’t like CEO Darren Woods’ lack of enthusiasm during a meeting of oil executives earlier this month.		training	CNN_2441
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Privately, some trade groups were drafting plans to push back against the Trump administration in defense of their business interests, people familiar with the matter told CNN at the time.		training	CNN_2442
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	But those plans were shelved, as members worried about inviting the ire of the White House.		training	CNN_2443
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	And CEOs across the board are “very alarmed” by the administration’s attack on the Fed’s independence, according to Jeffrey Sonnenfeld, founder of the Yale Chief Executive Leadership Institute.		training	CNN_2444
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Sonnenfeld and his research team found that 80% of the CEOs they surveyed believed Trump was not acting in America’s best interest by pressuring Federal Reserve Chair Jerome Powell to cut interest rates.		training	CNN_2445
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	(Notably, that survey was conducted before the Department of Justice launched its criminal investigation into the bank and Powell.)		training	CNN_2446
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	But for Wall Street, the president seemed to finally cross a red line with the proposed 10% cap on credit card rates.		training	CNN_2447
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	In a Truth Social post on Jan. 9, the president, who is struggling to convince voters that Republicans care about the cost-of-living crisis, said the public will no longer be “ripped off” by credit card companies, which charge an average interest rate of 20% on card purchase.		training	CNN_2448
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Trump’s affordability pledge strikes directly at the heart of Wall Street’s profit engine Even though such a cap would probably need to come from Congress, the statement rattled Wall Street, prompting rare critical public statements from executives.		training	CNN_2449
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	“A rate cap is not something that we can support,” said Jane Fraser, CEO of Citigroup, on the bank’s earnings call.		training	CNN_2450
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Bank of America CEO Brian Moynihan — no stranger to being publicly dressed down by Trump — said last week that a cap wouldn’t have the effect Trump is seeking: “If you bring the caps down, you’re going to constrict credit, meaning less people will get credit cards and the balance available to them on those credit cards will also be restricted.” But Dimon’s “economic disaster” statement at Davos was a more direct critique, coming from the most prominent figure on Wall Street, and someone who has had a rocky personal relationship with Trump.		training	CNN_2451
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Trump and Dimon have had an uneasy relationship for years.		training	CNN_2452
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	In 2018, in a comment Dimon almost immediately walked back, the Wall Street titan told a panel at the bank’s headquarters that he “could beat Trump” in a head-to-head presidential race “because I’m as tough as he is, I’m smarter than he is.		training	CNN_2453
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Trump responded online, calling Dimon “a poor public speaker & a nervous mess.” Dimon’s approach to the president during his second term has been far more measured.		training	CNN_2454
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	In his Davos interview, Dimon said he disagreed with some of Trump’s policies, agreed with others, but largely avoided a question about why he and other CEOs have been so unwilling to stand up to the president.		training	CNN_2455
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	He may have seen the writing on the wall.		training	CNN_2456
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	After a tepid statement on JPMorgan’s earnings call disagreeing with Trump’s credit card rates plan (“it would be dramatic on subprime”) and his criminal investigation of Powell (“not a good idea”), Trump called out Dimon publicly.		training	CNN_2457
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	“Jamie Dimon probably wants higher rates,” Trump said on January 15.		training	CNN_2458
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	“Maybe he makes more money that way.” Two days later, after the Wall Street Journal reported that Trump had previously offered Dimon the Fed chair role, Trump announced he would sue.		training	CNN_2459
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	“There was never such an offer and, in fact, I’ll be suing JPMorgan Chase over the next two weeks for incorrectly and inappropriately DEBANKING me after the January 6th Protest,” Trump said on Truth Social.		training	CNN_2460
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	CNN’s Matt Egan, Chris Isidore and Phil Mattingly contributed reporting.		training	CNN_2461
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	US market indices are shown in real time, except for the S&P 500 which is refreshed every two minutes.		training	CNN_2462
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	All times are ET.		training	CNN_2463
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Chicago Mercantile: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors.		training	CNN_2464
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN.		training	CNN_2465
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Standard & Poor’s and S&P are registered trademarks of Standard & Poor’s Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC.		training	CNN_2466
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	All content of the Dow Jones branded indices Copyright S&P Dow Jones Indices LLC and/or its affiliates.		training	CNN_2467
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Fair value provided by IndexArb.com.		training	CNN_2468
https://edition.cnn.com/2026/01/23/business/jamie-dimon-donald-trump	Market holidays and trading hours provided by Copp Clark Limited.		training	CNN_2469
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The joint venture acquiring TikTok’s US assets has been formally established and has announced its leadership team, according to the company, one day before the deadline set by President Donald Trump for the app’s US assets to be spun off by Chinese parent company ByteDance.		training	CNN_2470
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The transaction’s close concludes a yearslong effort to secure TikTok’s long-term future in the United States and address concerns that it posed a national security risk.		training	CNN_2471
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	“The majority American owned Joint Venture will operate under defined safeguards that protect national security through comprehensive data protections, algorithm security, content moderation, and software assurances for U.S. users,” the group said in a statement Thursday.		training	CNN_2472
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The joint venture will be led by CEO Adam Presser, who previously led TikTok’s efforts to secure Americans’ user data in the United States, and Chief Security Officer Will Farrell, who led privacy and security for the effort.		training	CNN_2473
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	It will be overseen by a board that includes TikTok US CEO Shou Chew; Kenneth Glueck, Executive Vice President in the Office of the Chief Executive Officer at Oracle; and representatives of investment firm Susquehanna International Group and private equity firm Silver Lake, Emirati investment firm MGX, among others.		training	CNN_2474
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Trump thanked Chinese President Xi Jinping for “working with us and, ultimately, approving the Deal.” “He could have gone the other way, but didn’t, and is appreciated for his decision,” Trump said in his Truth Social post.		training	CNN_2475
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The Chinese government has not directly addressed the final deal structure.		training	CNN_2476
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	CNN has reached out to China’s Ministry of Commerce for comment.		training	CNN_2477
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Trump also said he was “so happy to have helped in saving TikTok,” and expressed appreciation to those in his administration who brought the deal to a “very dramatic, final, and beautiful conclusion.” The US TikTok saga began when Trump, during his first term, vowed to ban the app.		training	CNN_2478
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	It ramped up in 2024 when then-President Joe Biden signed a law requiring that the US version of the app be spun off from its parent company, ByteDance, or be banned in the United States.		training	CNN_2479
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	During his second term, Trump has repeatedly delayed enforcement of the law as he sought a deal to transfer control of the app’s US operations to American ownership.		training	CNN_2480
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	When he approved the deal last fall, Trump gave the parties a January 23 deadline to finalize the transaction.		training	CNN_2481
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	TikTok signed the deal last month.		training	CNN_2482
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The deal will likely be good news to TikTok’s more than 200 million American users, many of whom rely on the app for entertainment, news and, in some cases, even their livelihoods.		training	CNN_2483
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The agreement transferred control of TikTok’s US user data and most of its US operations to a new joint venture, 50% of which will be owned by a consortium of investors comprised of tech company Oracle, private equity firm Silver Lake and Emirati-backed investment firm MGX.		training	CNN_2484
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Just over 30% of the joint venture will be held by “affiliates of certain existing investors in ByteDance,” and 19.9% will be retained by ByteDance, according to a memo  Chew sent to employees last month.		training	CNN_2485
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The new entity plans to retrain TikTok’s algorithm on US user data, and Oracle will oversee storage of Americans’ data.		training	CNN_2486
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The US joint venture will also be responsible for content moderation for US users.		training	CNN_2487
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	However, the ByteDance-controlled global TikTok entity will continue to manage e-commerce, advertising and marketing on the new US platform, according to Chew’s memo.		training	CNN_2488
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	That means American users’ experience on the app is unlikely to change in a visible way, although the algorithm that determines what videos are served to their feeds could shift as the new ownership group takes control.		training	CNN_2489
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Trump last year designated the spinoff deal as a “qualified divestiture” under the sale-or-ban law.		training	CNN_2490
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	But questions remain about whether the arrangement fully addresses the core national security concerns that motivated US lawmakers to pass the law on a bipartisan basis in the first place.		training	CNN_2491
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	US officials had worried that ByteDance could be forced to manipulate the algorithm on behalf of the Chinese government to influence or generate dissent among Americans.		training	CNN_2492
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	The TikTok ban-or-sale law prohibited “any cooperation with respect to the operation of a content recommendation algorithm” between ByteDance and a new potential American ownership group.		training	CNN_2493
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	“Interoperability enables the Joint Venture to provide U.S. users with a global TikTok experience, ensuring U.S. creators can be discovered and businesses can operate on a global scale,” the joint venture group said in its statement.		training	CNN_2494
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Democratic Senator Ed Markey, of Massachusetts, said Friday that the final deal “raises many more questions than answers.” “Despite my repeated requests for information, the White House has provided virtually no details about this agreement, including whether TikTok’s algorithm is truly free of Chinese influence,” Markey said in a statement.		training	CNN_2495
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	“This lack of transparency reeks.		training	CNN_2496
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Congress has a responsibility to investigate this deal, demand transparency, and ensure that any arrangement truly protects national security while keeping TikTok online.” Under the deal finalized Thursday, the new joint venture will continue to license the TikTok algorithm from ByteDance before retraining and reviewing it.		training	CNN_2497
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Whether Beijing would approve the deal had also remained uncertain up until the deal’s close.		training	CNN_2498
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	TikTok had become a leverage point in broader US-China trade negotiations; an earlier version of the deal was derailed last year after Trump announced a new round of tariffs.		training	CNN_2499
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Last month, He Yongqian, a spokesperson for the ministry, reiterated that Beijing and Washington had reached a basic framework consensus on resolving issues about TikTok and trade.		training	CNN_2500
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	“The Chinese government hopes that enterprises will arrive at solutions that comply with Chinese laws and regulations and reflect a balance of interests,” He said at a presser.		training	CNN_2501
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	“China hopes that the US side will work in the same direction as China, earnestly fulfill its relevant commitments, provide a fair, open, transparent, and non-discriminatory business environment for the continued stable operation of Chinese enterprises in the US.” CNN’s John Liu in Hong Kong and Joyce Jiang in Beijing contributed reporting.		training	CNN_2502
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	US market indices are shown in real time, except for the S&P 500 which is refreshed every two minutes.		training	CNN_2503
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	All times are ET.		training	CNN_2504
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Chicago Mercantile: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors.		training	CNN_2505
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN.		training	CNN_2506
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Standard & Poor’s and S&P are registered trademarks of Standard & Poor’s Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC.		training	CNN_2507
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	All content of the Dow Jones branded indices Copyright S&P Dow Jones Indices LLC and/or its affiliates.		training	CNN_2508
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Fair value provided by IndexArb.com.		training	CNN_2509
https://edition.cnn.com/2026/01/22/tech/tiktok-us-deal-closes	Market holidays and trading hours provided by Copp Clark Limited.		training	CNN_2510
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	A version of this story appeared in CNN Business’ Nightcap newsletter.		training	CNN_2511
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	To get it in your inbox, sign up for free here.		training	CNN_2512
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	There’s a pitch taking root within the Trump administration and some corners of Wall Street that envisions two somewhat incompatible realities playing out at once: rapid economic growth and low inflation.		training	CNN_2513
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	It’s a tantalizing idea — typically, rapid growth creates greater demand, which tends to push prices higher.		training	CNN_2514
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	But this particular version hinges on many things going right, all at once.		training	CNN_2515
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	And even then, the result could be disastrous for the American workforce.		training	CNN_2516
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Here’s the gist: The “run it hot” theory posits that artificial intelligence tools are about to do to 2020s what the internet did to the 1990s — which is to say, unleash productivity across industries, allowing businesses to grow briskly and stocks to surge, all while consumer prices stay relatively stable.		training	CNN_2517
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	The magic of that moment was made possible, in part, by the rapid adoption of networked computers.		training	CNN_2518
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	(Yes, there were a lot of other macroeconomic factors going on  — the end of the Cold War, a massive deregulation effort, increasingly globalized trade — but bear with me.)		training	CNN_2519
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	On Thursday, Trump economic adviser Kevin Hassett reiterated his belief that the next Federal Reserve chair should essentially run the Alan Greenspan playbook and keep interest rates low.		training	CNN_2520
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	US economic growth is strong, Hassett told CNBC, but inflation is “not taking off.” “So it’s obvious, because productivity is in the (work)force right now, because of AI ‌and the data centers… so it looks very, very much like the ’90s to me right now.” This is a very trendy comparison lately, for obvious reasons — AI looks like a bubble the way internet companies were a bubble, wide-leg jeans are in, and Gwyneth Paltrow seems to be everywhere.		training	CNN_2521
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	But there are important differences between then and now, and it’s not just that we all agreed to stop smoking in restaurants and started wearing pajamas to the airport.		training	CNN_2522
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	The big-picture economy is in a weird place — one that looks much more prosperous on paper than it does in real life.		training	CNN_2523
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Yes, broad economic growth is strong: Data from the Commerce Department on Thursday showed third-quarter GDP expansion hitting an annualized rate of 4.4%, roughly in line with where we were in the mid-90s.		training	CNN_2524
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	But just because it looks similar on the top line doesn’t mean anything is the same under the hood.		training	CNN_2525
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	The 1990s economic boom was fueled by spending from all income groups in the US.		training	CNN_2526
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	(Here’s a handy chart from Axios’ Emily Peck.)		training	CNN_2527
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	But today, as Peck notes, the top 20% of earners account for a staggering 59% of consumer spending.		training	CNN_2528
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Yes, this is the K-shaped economy, where the rich are doing better and better while the poor are doing worse and worse.		training	CNN_2529
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	The rich have become so rich, in fact, that their spending alone can make it appear as if the entire economy is great, even as the majority of people are finding that suddenly the costs of basic staples like housing and food are getting harder and harder to bear and dollar stores warn that more and more people are going without.		training	CNN_2530
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	As we’ve discussed a bunch in this newsletter, the US economy of the mid-2020s is being propped up by two big forces: rich people spending money and companies plowing hundreds of billions into AI.		training	CNN_2531
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	So what’s the problem with “running it hot?” Maybe nothing!		training	CNN_2532
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	If AI does make businesses hyper-efficient and reduce production costs, the way the internet did 30 years ago, then it really may make sense for the next Fed chair to cut interest rates and keep the capital flowing the way Hassett and President Donald Trump have argued.		training	CNN_2533
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	There are at least two big risks right off the bat: 1.		training	CNN_2534
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	This all hinges on AI not only working but people actually adopting it and using it.		training	CNN_2535
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Right now, that is far from certain.		training	CNN_2536
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Just this week, Satya Nadella, the CEO of Microsoft, warned at the Davos summit that the AI revolution depends on, um, more people actually wanting to use it.		training	CNN_2537
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	“For this not to be a bubble by definition, it requires that the benefits of this are much more evenly spread,” he said.		training	CNN_2538
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	He’s an optimist, of course, because his company’s future depends on it, but his comments point to a problem many critics have noted for years, which is that consumers are not as smitten with the technology as some computer scientists and early investors are.		training	CNN_2539
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	In a K-shaped world, “the economy” can look great on paper even while a majority of people suffer.		training	CNN_2540
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	This is already happening.		training	CNN_2541
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Trump isn’t wrong when he says the economy is doing well — unemployment is low, spending is holding strong, the stock market keeps hitting records.		training	CNN_2542
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	But like former President Joe Biden before him, Trump has found that he can’t will “affordability” into existence by saying it a bunch (or dismissing it as a hoax).		training	CNN_2543
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	As my colleague David Goldman noted this week, Americans’ opinions of the US economy will only start to improve once their wallets grow fatter.		training	CNN_2544
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	And keep in mind: If AI does what its backers say it will do, mass layoffs will ensue as businesses replace humans with software.		training	CNN_2545
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	If interest rates are already low when the labor market crashes, the Fed won’t have much of a lever to pull to try to right the ship.		training	CNN_2546
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Bottom line: “You can sit there and say you want to ‘run it hot,’ and then you can have great GDP and all,” said Mike O’Rourke, chief market strategist for JonesTrading.		training	CNN_2547
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	US market indices are shown in real time, except for the S&P 500 which is refreshed every two minutes.		training	CNN_2548
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	All times are ET.		training	CNN_2549
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Chicago Mercantile: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors.		training	CNN_2550
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN.		training	CNN_2551
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Standard & Poor’s and S&P are registered trademarks of Standard & Poor’s Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC.		training	CNN_2552
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	All content of the Dow Jones branded indices Copyright S&P Dow Jones Indices LLC and/or its affiliates.		training	CNN_2553
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Fair value provided by IndexArb.com.		training	CNN_2554
https://edition.cnn.com/2026/01/23/business/economy-hot-americans-ai-trump	Market holidays and trading hours provided by Copp Clark Limited.		training	CNN_2555
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	President Donald Trump is suing JPMorgan Chase, the nation’s largest bank, and its CEO Jamie Dimon, alleging it improperly dropped him as a client in 2021 for political reasons.		training	CNN_2556
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The suit in state court in Florida seeks $5 billion in damages.		training	CNN_2557
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The suit says that the bank notified Trump and his various businesses it was closing their banking accounts at the bank in February 2021, giving them 60 days notice before the closures went into effect.		training	CNN_2558
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The suit also charges that Trump, his family and various businesses were placed on a “blacklist” by JPMorgan “for any wealth management accounts that they have title to.” The suit alleges that placement on the blacklist was authorized by Dimon and that being placed on the blacklist led other banks not to deal with Trump and the other plaintiffs in the suit.		training	CNN_2559
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The suit is just the latest of a series of lawsuits filed by Trump against critics and perceived enemies seeking billions of dollars in damages, including a﻿gainst media companies such as CBS, the New York Times, the Wall Street Journal and the BBC.		training	CNN_2560
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The suit also comes one day after Dimon, speaking at the World Economic Forum in Davos, said that a proposal by Trump for a 10% cap on credit card interest rates “would be an economic disaster” because it would cut many American households off from access to credit.		training	CNN_2561
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	The complaint argues that the bank failed to provide a reason for terminating the accounts, and Trump and his businesses “have subsequently learned that they were debanked as a result of political discrimination against President Trump, the Trump Organization, its affiliated entities, and/or the Trump family.” The lawsuit also said that Trump reached out to Dimon directly about the accounts being closed and that Dimon assured Trump that he would get back to him to address the account closures, “but, ultimately, never did.” JPMorgan Chase said the suit is without merit and it will fight it in court.		training	CNN_2562
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“While we regret President Trump has sued us, we believe the suit has no merit,” said Trish Wexler, spokeswoman for JPMorgan (JPM).		training	CNN_2563
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“We respect the President’s right to sue us and our right to defend ourselves - that’s what courts are for.” Wexler said JPMorgan does not close accounts for political or religious reasons.		training	CNN_2564
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“We do close accounts because they create legal or regulatory risk for the company,” Wexler said.		training	CNN_2565
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“We regret having to do so but often rules and regulatory expectations lead us to do so.		training	CNN_2566
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	We have been asking both this Administration and prior administrations to change the rules and regulations that put us in this position, and we support the Administration’s efforts to prevent the weaponization of the banking sector.” But Trump’s suit claims that JPMorgan Chase “has a notable history of debanking entities and individuals that have conservative political beliefs.” Trump has previously accused JPMorgan and Bank of America of rejecting his business after his first term ended, and he has decried so-called debanking throughout his second term.		training	CNN_2567
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	At last year’s World Economic Forum in Davos, Switzerland, five days after Trump took office for the second time, Trump publicly excoriated Bank of America CEO Brian Moynihan over alleged debanking.		training	CNN_2568
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“I hope you start opening your bank to conservatives, because many conservatives complain that the banks are not allowing them to do business within the bank,” Trump said.		training	CNN_2569
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“You and Jamie and everybody… What you’re doing is wrong.” Bank of America spokesperson Bill Halldin told CNN last year that the bank has “no political litmus test” for its clients, adding that it serves 70 million clients, including conservatives.		training	CNN_2570
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Trump in August signed an executive order that seeks to punish banks for restricting services to customers based on their political or religious beliefs.		training	CNN_2571
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	But Americans don’t have a legal right to a bank account, and lenders often turn away people or businesses to comply with a mountain of rules and regulations designed to protect the financial system.		training	CNN_2572
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Major banks, including JPMorgan, have repeatedly denied accusations that they have systemically targeted conservative groups, but they have welcomed the president’s efforts to scale back regulations.		training	CNN_2573
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	But the suit said its past actions dropping accounts of conservative groups “undermine and belie Mr. Dimon’s statements.” Although Trump claims his accounts were closed because JPMorgan viewed him as a political risk, the real question the bank addressed was whether Trump posed a financial risk, argues Peter Conti-Brown, a financial regulation and legal studies professor at Wharton.		training	CNN_2574
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“President Trump’s lawsuit is frivolous,” said Conti-Brown.		training	CNN_2575
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	“The president’s record of stiffing his business partners and evading his responsibilities as a debtor is long and storied.		training	CNN_2576
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	No bank should be forced to do business with a financial risk like that.” Jeremy Kress, a business law professor at the University of Michigan, said the lawsuit is “pretty unusual.” “It’s ironic for the President to be suing JPMorgan at the same time that his hand-picked bank regulators are aggressively deregulating JPM and other big banks,” said Kress, a former official at the Federal Reserve.		training	CNN_2577
